algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
qsvm,0,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,1,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,2,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,3,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,4,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,5,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,6,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,7,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,8,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
qsvm,9,0.999585583030559,0.9999684866394458,0.999585583030559,0.9999684866394457
