algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
qae,0,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,1,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,2,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,3,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,4,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,5,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,6,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,7,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,8,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
qae,9,0.999757383169443,0.9962660361044631,0.9997573831694431,0.9962660361044631
