algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
vqt,0,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,1,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,2,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,3,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,4,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,5,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,6,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,7,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,8,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
vqt,9,0.9835751447237396,0.9985767984902448,0.983466052887393,0.9985734592720851
