algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
subsampling_qnn,0,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,1,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,2,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,3,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,4,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,5,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,6,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,7,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,8,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,9,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,10,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,11,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,12,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,13,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,14,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,15,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,16,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,17,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,18,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,19,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,20,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,21,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,22,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,23,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,24,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,25,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,26,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,27,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,28,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
subsampling_qnn,29,0.9922807522788056,0.9950170413660776,0.9921776474068579,0.9949565744704777
