algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
grover,0,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,1,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,2,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,3,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,4,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,5,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,6,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,7,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,8,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,9,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,10,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,11,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,12,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,13,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,14,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,15,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,16,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,17,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,18,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,19,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,20,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,21,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,22,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,23,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,24,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,25,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,26,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,27,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,28,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
grover,29,0.984932539369486,0.9996067341989111,0.9849325393694867,0.9996067341989106
