algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
qgan,0,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,1,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,2,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,3,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,4,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,5,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,6,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,7,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,8,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,9,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,10,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,11,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,12,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,13,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,14,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,15,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,16,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,17,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,18,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,19,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,20,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,21,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,22,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,23,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,24,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,25,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,26,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,27,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,28,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
qgan,29,0.9980474062327845,0.9771563089208377,0.9980317491178244,0.9768399055918424
