algo,n_qubits,mode,competitor,noisy,trials,n_epochs,lret_mean_ms,lret_std_ms,lret_median_ms,lret_min_ms,comp_mean_ms,comp_std_ms,time_ratio,lret_peak_mb,comp_peak_mb,memory_ratio,accuracy_ratio,status
qnn,1,sequential,default.mixed,True,3,30,1423.2252666455072,55.43412500581589,1447.235899977386,1346.5899999719113,34.55436664323012,0.3836197225368754,41.18800038617826,0.14062933333333186,0.00819199999999872,17.16666666666917,1.0,ok
qnn,1,row,default.mixed,True,3,30,1413.9308333396912,58.08793668438531,1419.5939999772236,1340.1256000506692,34.55436664323012,0.3836197225368754,40.91902039294672,0.004096000000004096,0.00819199999999872,0.5000000000005782,1.0,ok
qnn,1,column,default.mixed,True,3,30,1284.2538333303917,96.1034637806314,1245.1186999678612,1191.1043000291102,34.55436664323012,0.3836197225368754,37.166180662205896,0.0013653333333346989,0.00819199999999872,0.16666666666685942,1.0,ok
qnn,1,batch,default.mixed,True,3,30,1323.0580000090413,52.70425494575212,1317.1752000343986,1261.6515000117943,34.55436664323012,0.3836197225368754,38.28916946067812,0.0013653333333346989,0.00819199999999872,0.16666666666685942,1.0,ok
qnn,1,hybrid,default.mixed,True,3,30,1379.4848333151701,91.75050162882754,1376.0098000057042,1268.8916999613866,34.55436664323012,0.3836197225368754,39.922156512321386,0.004096000000004096,0.00819199999999872,0.5000000000005782,1.0,ok
qnn,1,layer-parallel,default.mixed,True,3,30,1393.036333359002,47.61428133802654,1410.7173000229523,1327.9267000034451,34.55436664323012,0.3836197225368754,40.314335601689436,0.0,0.00819199999999872,0.0,1.0,ok
qnn,2,sequential,default.mixed,True,3,30,1456.2618000005994,80.57743795549426,1479.6092999749817,1347.9948000167497,57.36660002730787,1.1077773726771558,25.385185792907095,0.004096000000004096,0.0013653333333346989,3.0,1.0,ok
qnn,2,row,default.mixed,True,3,30,1248.9254333389301,85.15097701014118,1195.3627999755554,1182.302700006403,57.36660002730787,1.1077773726771558,21.77095091472062,0.0,0.0013653333333346989,0.0,1.0,ok
qnn,2,column,default.mixed,True,3,30,1187.720933308204,144.6417946673751,1285.0340000004508,983.2455999567173,57.36660002730787,1.1077773726771558,20.704049616725072,0.0,0.0013653333333346989,0.0,1.0,ok
qnn,2,batch,default.mixed,True,3,30,1273.7949000050623,45.60556023958399,1242.6922000013292,1240.4150000074878,57.36660002730787,1.1077773726771558,22.204469140557496,0.0027306666666599235,0.0013653333333346989,1.9999999999930609,1.0,ok
qnn,2,hybrid,default.mixed,True,3,30,1288.2134666433558,90.69002430621978,1238.864700018894,1210.366899962537,57.36660002730787,1.1077773726771558,22.455809931739644,0.0,0.0013653333333346989,0.0,1.0,ok
qnn,2,layer-parallel,default.mixed,True,3,30,1318.9079000148922,86.72504266822955,1280.3147000377066,1237.3839999781922,57.36660002730787,1.1077773726771558,22.99086749758676,0.005461333333329321,0.0013653333333346989,3.999999999993061,1.0,ok
qnn,3,sequential,default.mixed,True,3,30,1300.2460666466504,89.42448690745857,1255.9540999936871,1219.8065999546088,80.90680001381163,0.7711089062665166,16.07091204230899,0.03276799999999488,0.0027306666666599235,12.000000000027757,1.0,ok
qnn,3,row,default.mixed,True,3,30,1399.4828666715573,42.44641964590592,1418.6181999975815,1340.641200018581,80.90680001381163,0.7711089062665166,17.2974690190769,0.0,0.0027306666666599235,0.0,1.0,ok
qnn,3,column,default.mixed,True,3,30,1352.4509000126272,41.45251570256927,1362.5065000378527,1297.4067999748513,80.90680001381163,0.7711089062665166,16.716158589658097,0.0,0.0027306666666599235,0.0,1.0,ok
qnn,3,batch,default.mixed,True,3,30,1360.1385666600738,81.7858843530954,1341.5278000175022,1270.582299970556,80.90680001381163,0.7711089062665166,16.811177384693053,0.0,0.0027306666666599235,0.0,1.0,ok
qnn,3,hybrid,default.mixed,True,3,30,1426.2591666774824,33.0464698622033,1405.3297999780625,1400.5358000285923,80.90680001381163,0.7711089062665166,17.628421423588687,0.0,0.0027306666666599235,0.0,1.0,ok
qnn,3,layer-parallel,default.mixed,True,3,30,1338.5554999889184,81.43344739132736,1333.692800020799,1241.3405999541283,80.90680001381163,0.7711089062665166,16.54441282760427,0.0,0.0027306666666599235,0.0,1.0,ok
qnn,4,sequential,default.mixed,True,3,30,1325.2197999584798,52.018612524427226,1314.6670999703929,1267.4454999505542,132.319366656399,0.3019570149477384,10.015312447797237,0.004095999999994622,0.0027306666666693977,1.4999999999965303,1.0,ok
qnn,4,row,default.mixed,True,3,30,1296.244466677308,56.649763562705864,1335.2064000209793,1216.1394999711774,132.319366656399,0.3019570149477384,9.796332157811316,0.0,0.0027306666666693977,0.0,1.0,ok
qnn,4,column,default.mixed,True,3,30,1472.4976333479087,122.23452288824933,1419.6494999923743,1356.3832000363618,132.319366656399,0.3019570149477384,11.128360651631779,0.0,0.0027306666666693977,0.0,1.0,ok
qnn,4,batch,default.mixed,True,3,30,1364.7753666737117,65.75408055568828,1409.9846999743022,1271.7968000215478,132.319366656399,0.3019570149477384,10.314252563025782,0.0,0.0027306666666693977,0.0,1.0,ok
qnn,4,hybrid,default.mixed,True,3,30,1409.78233331892,108.85629946657667,1453.006399970036,1260.2120999945328,132.319366656399,0.3019570149477384,10.654391484353,0.0,0.0027306666666693977,0.0,1.0,ok
qnn,4,layer-parallel,default.mixed,True,3,30,1451.7039333392556,43.236924308884404,1470.3642000094987,1391.945699986536,132.319366656399,0.3019570149477384,10.97121283167093,0.0,0.0027306666666693977,0.0,1.0,ok
qnn,5,sequential,default.mixed,True,3,30,1433.240466673548,52.76058523438916,1463.1746000377461,1359.083199989982,284.5368333316098,2.3183178907331183,5.037099942007144,0.0027306666666693977,0.0,nan,1.0,ok
qnn,5,row,default.mixed,True,3,30,1495.9124666638672,1.2617218711017375,1495.169600006193,1494.8789000045508,284.5368333316098,2.3183178907331183,5.25735965058863,0.0,0.0,nan,1.0,ok
