algo,n_qubits,mode,competitor,noisy,trials,n_epochs,lret_mean_ms,lret_std_ms,lret_median_ms,lret_min_ms,comp_mean_ms,comp_std_ms,time_ratio,lret_peak_mb,comp_peak_mb,memory_ratio,accuracy_ratio,status
vqt,1,sequential,default.mixed,True,3,30,1435.058799999145,53.36825273804904,1406.075900013093,1389.199200028088,37.241600007594876,0.36378782277524063,38.5337579402197,0.015018666666672212,0.0013653333333346989,10.99999999999306,1.0,ok
vqt,1,row,default.mixed,True,3,30,1650.586733322901,132.80109708617766,1565.9827999770641,1547.6791000110097,37.241600007594876,0.36378782277524063,44.321047779533856,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,1,column,default.mixed,True,3,30,1727.6779333284746,40.810875578609576,1719.8846999672242,1682.0493999985047,37.241600007594876,0.36378782277524063,46.391076993903056,0.0013653333333346989,0.0013653333333346989,1.0,1.0,ok
vqt,1,batch,default.mixed,True,3,30,1746.0874000098556,36.33616346657683,1737.0928000309505,1706.7691999836825,37.241600007594876,0.36378782277524063,46.88540233646693,0.0027306666666599235,0.0013653333333346989,1.9999999999930609,1.0,ok
vqt,1,hybrid,default.mixed,True,3,30,1701.0640333367821,77.17203512242685,1706.126899982337,1604.1183000197634,37.241600007594876,0.36378782277524063,45.67644872910603,0.0013653333333346989,0.0013653333333346989,1.0,1.0,ok
vqt,1,layer-parallel,default.mixed,True,3,30,1637.835300003644,37.04140065578351,1624.9585000332445,1600.2993999863975,37.241600007594876,0.36378782277524063,43.97865021023886,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,2,sequential,default.mixed,True,3,30,1722.822833340615,32.58052444544913,1738.315499969758,1677.497000026051,59.382000006735325,1.5437018303282042,29.012543079471996,0.0013653333333346989,0.00682666666666402,0.20000000000027757,1.0,ok
vqt,2,row,default.mixed,True,3,30,1695.763666687223,73.37400809440531,1705.358500010334,1601.4868000056595,59.382000006735325,1.5437018303282042,28.55686346864173,0.0,0.00682666666666402,0.0,1.0,ok
vqt,2,column,default.mixed,True,3,30,1727.638566691894,3.2702168398987914,1728.4827000112273,1723.2786000240594,59.382000006735325,1.5437018303282042,29.093640606512732,0.0,0.00682666666666402,0.0,1.0,ok
vqt,2,batch,default.mixed,True,3,30,1788.620366656687,81.92541926985344,1778.2815999817103,1693.85229999898,59.382000006735325,1.5437018303282042,30.12058142962203,0.0,0.00682666666666402,0.0,1.0,ok
vqt,2,hybrid,default.mixed,True,3,30,1667.1534000197425,44.98160138445093,1636.6434000083245,1634.0672000078484,59.382000006735325,1.5437018303282042,28.07506314759772,0.0,0.00682666666666402,0.0,1.0,ok
vqt,2,layer-parallel,default.mixed,True,3,30,1698.649100008576,11.649715246240884,1694.409599993378,1686.9814000092447,59.382000006735325,1.5437018303282042,28.60545451173603,0.0,0.00682666666666402,0.0,1.0,ok
vqt,3,sequential,default.mixed,True,3,30,1678.3663666574284,73.01268470466208,1674.3473999667913,1591.0217000055127,84.57776669335242,0.3441553332299234,19.844061060899868,0.005461333333329321,0.009557333333333418,0.5714285714281466,1.0,ok
vqt,3,row,default.mixed,True,3,30,1676.5127333346754,40.69618385515977,1703.0477999942377,1619.016400014516,84.57776669335242,0.3441553332299234,19.82214474181008,0.0,0.009557333333333418,0.0,1.0,ok
vqt,3,column,default.mixed,True,3,30,1693.0181999923661,38.294170168160356,1719.0974000259303,1638.8741999980994,84.57776669335242,0.3441553332299234,20.017296107269203,0.0027306666666693977,0.009557333333333418,0.28571428571456897,1.0,ok
vqt,3,batch,default.mixed,True,3,30,1756.3844333441618,75.19772181586943,1776.1002000188455,1656.0250999755226,84.57776669335242,0.3441553332299234,20.766502853074375,0.0,0.009557333333333418,0.0,1.0,ok
vqt,3,hybrid,default.mixed,True,3,30,1713.8853999980104,95.20616338053227,1695.4380999668501,1607.6054000295699,84.57776669335242,0.3441553332299234,20.264018157536867,0.0,0.009557333333333418,0.0,1.0,ok
vqt,3,layer-parallel,default.mixed,True,3,30,1816.3351666686747,65.55007374878832,1845.7435999880545,1725.495700025931,84.57776669335242,0.3441553332299234,21.475326645287666,0.0,0.009557333333333418,0.0,1.0,ok
vqt,4,sequential,default.mixed,True,3,30,1798.2015666590694,99.78962917302762,1755.2366000018083,1703.2689999905415,138.06129997828975,2.7764609058999743,13.024660545292837,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,4,row,default.mixed,True,3,30,1757.9584333191935,68.33013224848901,1771.966699976474,1668.151299993042,138.06129997828975,2.7764609058999743,12.73317311654775,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,4,column,default.mixed,True,3,30,1871.5202999883331,70.5810529453057,1886.0531999962404,1778.7311999709345,138.06129997828975,2.7764609058999743,13.555719816361508,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,4,batch,default.mixed,True,3,30,1762.572866670477,44.07564677930055,1757.256899960339,1711.4461000310257,138.06129997828975,2.7764609058999743,12.766596192761062,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,4,hybrid,default.mixed,True,3,30,1751.1302333441563,40.685167258630365,1755.199100007303,1699.3916000355966,138.06129997828975,2.7764609058999743,12.683715375847706,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,4,layer-parallel,default.mixed,True,3,30,1789.4589666393586,67.31359988911584,1774.99219996389,1715.20789997885,138.06129997828975,2.7764609058999743,12.961336499951488,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,5,sequential,default.mixed,True,3,30,1729.0515333685714,92.8623004882935,1705.2095000399277,1629.1299000149593,295.949866665372,4.359865308456844,5.842379835648297,0.0013653333333252249,0.0013653333333346989,0.9999999999930611,1.0,ok
vqt,5,row,default.mixed,True,3,30,1788.713099997646,52.947621679483916,1754.0273999911733,1748.5854999977164,295.949866665372,4.359865308456844,6.043973326131377,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,5,column,default.mixed,True,3,30,1775.4520000113796,57.44225186748072,1738.0670999991708,1731.684900005348,295.949866665372,4.359865308456844,5.999164723459288,0.0,0.0013653333333346989,0.0,1.0,ok
vqt,5,batch,default.mixed,True,3,30,1809.696833350851,92.19764206865784,1761.600100027863,1728.7898000213318,295.949866665372,4.359865308456844,6.1148763259861845,0.0,0.0013653333333346989,0.0,1.0,ok
