algo,n_qubits,mode,competitor,noisy,trials,n_epochs,lret_mean_ms,lret_std_ms,lret_median_ms,lret_min_ms,comp_mean_ms,comp_std_ms,time_ratio,lret_peak_mb,comp_peak_mb,memory_ratio,accuracy_ratio,status
grover,1,sequential,lightning.qubit,False,3,30,1139.1252666750613,28.07747899897737,1119.9752000102308,1118.5760000080336,21.612000001672033,0.09625977937950421,52.70799863903997,0.0,0.0,nan,1.0,ok
grover,1,row,lightning.qubit,False,3,30,1217.777599997741,55.15948805985009,1202.033500012476,1159.4836000003852,21.612000001672033,0.09625977937950421,56.347288538937924,0.0,0.0,nan,1.0,ok
grover,1,column,lightning.qubit,False,3,30,1132.5166999983292,111.32619286081928,1131.2399000162259,996.8133999791462,21.612000001672033,0.09625977937950421,52.402216357149314,0.0,0.0,nan,1.0,ok
grover,1,batch,lightning.qubit,False,3,30,1069.7500666525837,55.96948451162078,1101.270699989982,991.1111999826971,21.612000001672033,0.09625977937950421,49.49796717424678,0.0,0.0,nan,1.0,ok
grover,1,hybrid,lightning.qubit,False,3,30,4482.835133327171,4820.458907042873,1130.0512999878265,1018.7634000030812,21.612000001672033,0.09625977937950421,207.42342832594633,0.0,0.0,nan,1.0,ok
grover,1,layer-parallel,lightning.qubit,False,3,30,1149.6411666739732,30.87901894554087,1156.568900012644,1108.837300009327,21.612000001672033,0.09625977937950421,53.19457554067324,0.0,0.0,nan,1.0,ok
grover,2,sequential,lightning.qubit,False,3,30,1138.7056333284515,68.60538490403366,1120.836899994174,1065.0531999999657,24.95483333283725,0.08899439051259127,45.63066473499809,0.0,0.0,nan,1.0,ok
grover,2,row,lightning.qubit,False,3,30,1209.1658333471667,56.32179137397671,1198.9071000134572,1145.8899000135716,24.95483333283725,0.08899439051259127,48.45417387565016,0.0,0.0,nan,1.0,ok
grover,2,column,lightning.qubit,False,3,30,1127.6039000076707,51.951494798468836,1158.9062999992166,1054.3891999986954,24.95483333283725,0.08899439051259127,45.18579166481123,0.0,0.0,nan,1.0,ok
grover,2,batch,lightning.qubit,False,3,30,1266.5986000016953,58.167991714774445,1242.9084999894258,1210.2208000142127,24.95483333283725,0.08899439051259127,50.7556425285766,0.0,0.0,nan,1.0,ok
grover,2,hybrid,lightning.qubit,False,3,30,1189.547133340966,12.490628036034135,1184.5128000131808,1177.400900021894,24.95483333283725,0.08899439051259127,47.66800553124431,0.0,0.0,nan,1.0,ok
grover,2,layer-parallel,lightning.qubit,False,3,30,1095.7778999969985,26.659504202253522,1088.08349998435,1067.661200009752,24.95483333283725,0.08899439051259127,43.91044754264498,0.0,0.0,nan,1.0,ok
grover,3,sequential,lightning.qubit,False,3,30,1179.5188333198894,23.743984375910674,1170.749299984891,1155.8324999932665,28.050066670402884,0.42313749817064306,42.050482345714435,0.0,0.0,nan,1.0,ok
grover,3,row,lightning.qubit,False,3,30,1174.6491999947466,26.961759530868413,1157.1883000142407,1154.02419999009,28.050066670402884,0.42313749817064306,41.87687729220912,0.0,0.0,nan,1.0,ok
grover,3,column,lightning.qubit,False,3,30,1137.6790999881148,39.06437575855404,1113.8718999864068,1106.409200001508,28.050066670402884,0.42313749817064306,40.558873294534465,0.0,0.0,nan,1.0,ok
grover,3,batch,lightning.qubit,False,3,30,1219.8679666616954,41.37128645139143,1201.6826999897603,1180.8010000095237,28.050066670402884,0.42313749817064306,43.48895070359469,0.0,0.0,nan,1.0,ok
grover,3,hybrid,lightning.qubit,False,3,30,1234.8252000034943,34.466189953565404,1216.1243000009563,1205.1938000076916,28.050066670402884,0.42313749817064306,44.02218413642574,0.0,0.0,nan,1.0,ok
