algo,n_qubits,mode,competitor,noisy,trials,n_epochs,lret_mean_ms,lret_std_ms,lret_median_ms,lret_min_ms,comp_mean_ms,comp_std_ms,time_ratio,lret_peak_mb,comp_peak_mb,memory_ratio,accuracy_ratio,status
qft,1,sequential,lightning.qubit,False,3,30,1174.4688333225592,40.52884401083931,1148.4633999934886,1143.237299984321,21.135499991942197,0.11082427137187638,55.568537946597885,0.0013653333333346989,0.0,nan,1.0,ok
qft,1,row,lightning.qubit,False,3,30,1058.4789333321776,67.17480523179127,1049.462399998447,981.0865999897942,21.135499991942197,0.11082427137187638,50.08061951388505,0.0,0.0,nan,1.0,ok
qft,1,column,lightning.qubit,False,3,30,1169.256733332683,92.25446920046815,1117.0411999919452,1091.8199000007007,21.135499991942197,0.11082427137187638,55.32193389219353,0.0,0.0,nan,1.0,ok
qft,1,batch,lightning.qubit,False,3,30,1148.9642333375134,47.65142437927434,1119.0041000081692,1111.6683000000194,21.135499991942197,0.11082427137187638,54.36181939275391,0.0,0.0,nan,1.0,ok
qft,1,hybrid,lightning.qubit,False,3,30,1086.7757666662026,33.511447115303,1106.5446000138763,1039.5895999972709,21.135499991942197,0.11082427137187638,51.41944912968846,0.0,0.0,nan,1.0,ok
qft,1,layer-parallel,lightning.qubit,False,3,30,1146.0257333431703,73.82478241920639,1119.5276000071317,1071.8189000035636,21.135499991942197,0.11082427137187638,54.22278790566047,0.0,0.0,nan,1.0,ok
qft,2,sequential,lightning.qubit,False,3,30,1248.3063000060308,59.966602339162634,1286.4538000139873,1163.6386000027414,25.143966670536127,0.08650288201447086,49.646355181849835,0.0,0.0,nan,1.0,ok
qft,2,row,lightning.qubit,False,3,30,1123.348066660886,76.29814904588329,1073.0472999857739,1065.8274999877904,25.143966670536127,0.08650288201447086,44.67664475459367,0.0,0.0,nan,1.0,ok
qft,2,column,lightning.qubit,False,3,30,1140.379400002227,32.14168249937939,1159.9509000079706,1095.064100023592,25.143966670536127,0.08650288201447086,45.353997439812524,0.0,0.0,nan,1.0,ok
qft,2,batch,lightning.qubit,False,3,30,1143.0421666785453,8.5098463898802,1137.891699996544,1136.197700019693,25.143966670536127,0.08650288201447086,45.45989825932954,0.0,0.0,nan,1.0,ok
qft,2,hybrid,lightning.qubit,False,3,30,1169.867966673337,56.07124143223158,1148.136900010286,1114.6895999845583,25.143966670536127,0.08650288201447086,46.52678640575022,0.0,0.0,nan,1.0,ok
qft,2,layer-parallel,lightning.qubit,False,3,30,1136.9573000022986,35.0379250300909,1136.2543000141159,1094.4005999772344,25.143966670536127,0.08650288201447086,45.217897195775116,0.0,0.0,nan,1.0,ok
qft,3,sequential,lightning.qubit,False,3,30,1144.5731000082258,100.64859264133462,1196.3763000094332,1003.8562999980059,27.70613332783493,0.09195476968330986,41.311181407559744,0.0,0.0,nan,1.0,ok
qft,3,row,lightning.qubit,False,3,30,1175.1882333289057,60.97406026124177,1197.438900009729,1091.9141999911517,27.70613332783493,0.09195476968330986,42.41617620991719,0.0,0.0,nan,1.0,ok
qft,3,column,lightning.qubit,False,3,30,1153.7878999952227,40.1622060526816,1143.213699979242,1110.7464999950025,27.70613332783493,0.09195476968330986,41.643772024877656,0.0,0.0,nan,1.0,ok
qft,3,batch,lightning.qubit,False,3,30,1076.1972333323986,57.735149499105866,1049.0369999897666,1023.0932999984361,27.70613332783493,0.09195476968330986,38.843285008348616,0.0,0.0,nan,1.0,ok
qft,3,hybrid,lightning.qubit,False,3,30,1189.2762000012833,67.73059454628672,1154.8368000076152,1129.0904999768827,27.70613332783493,0.09195476968330986,42.92465447737085,0.0,0.0,nan,1.0,ok
qft,3,layer-parallel,lightning.qubit,False,3,30,1194.3857333390042,22.749003986647036,1186.346100002993,1171.4277999999467,27.70613332783493,0.09195476968330986,43.10907333067174,0.0,0.0,nan,1.0,ok
qft,4,sequential,lightning.qubit,False,3,30,1181.2618000064201,33.60906768734138,1160.0191000034101,1155.06039999309,30.253499988854553,0.06503953220408344,39.045459217664046,0.0,0.0,nan,1.0,ok
qft,4,row,lightning.qubit,False,3,30,1167.5117999936144,40.22879494799844,1192.5058999913745,1110.754099994665,30.253499988854553,0.06503953220408344,38.59096634847961,0.0,0.0,nan,1.0,ok
