algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
qae,0,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,1,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,2,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,3,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,4,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,5,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,6,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,7,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,8,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
qae,9,0.9999998854705092,0.9955231071959695,0.9999998854705093,0.9955231071959695
