algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
vqd,0,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,1,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,2,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,3,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,4,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,5,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,6,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,7,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,8,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
vqd,9,0.9999665612121705,0.9995051796675849,0.9999665612121705,0.9995051796675846
