algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
portfolio_opt,0,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,1,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,2,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,3,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,4,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,5,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,6,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,7,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,8,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
portfolio_opt,9,0.9918172951847607,0.9999610319603497,0.9918172951847604,0.9999610319603498
